<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20200611;110000;198.7000000;198.8000000;198.6000000;198.7800000;470710
GAZP;5;20200611;110500;198.7800000;199.1300000;198.7100000;198.8900000;272690
GAZP;5;20200611;111000;198.8900000;198.8900000;198.5000000;198.5100000;560130
GAZP;5;20200611;111500;198.5000000;198.8100000;198.2700000;198.3500000;500860
GAZP;5;20200611;112000;198.3100000;198.4500000;198.1200000;198.1900000;531030
GAZP;5;20200611;112500;198.1600000;198.2700000;198.0000000;198.1400000;1213730
GAZP;5;20200611;113000;198.0800000;198.4400000;198.0000000;198.1800000;1085900
GAZP;5;20200611;113500;198.1800000;198.4200000;198.1000000;198.1600000;346300
GAZP;5;20200611;114000;198.1600000;198.1900000;197.5600000;197.6400000;1134260
GAZP;5;20200611;114500;197.6400000;197.8200000;197.5700000;197.7100000;403790
GAZP;5;20200611;115000;197.7000000;197.7000000;197.0300000;197.0300000;2048980
GAZP;5;20200611;115500;197.0400000;197.5200000;197.0300000;197.3000000;209140
GAZP;5;20200611;120000;197.3100000;197.4100000;197.1100000;197.3400000;301380
GAZP;5;20200611;120500;197.3700000;197.7000000;197.3400000;197.6900000;364620
GAZP;5;20200611;121000;197.6800000;197.8600000;197.6000000;197.8000000;333910
GAZP;5;20200611;121500;197.7800000;198.2200000;197.7400000;198.1100000;224600
GAZP;5;20200611;122000;198.1300000;198.2300000;197.6000000;197.6400000;181720
GAZP;5;20200611;122500;197.6400000;197.8000000;197.6000000;197.7500000;160530
GAZP;5;20200611;123000;197.7500000;198.1000000;197.7000000;198.0100000;155800
GAZP;5;20200611;123500;198.0100000;198.0100000;197.6900000;197.7300000;274780
GAZP;5;20200611;124000;197.7400000;197.9000000;197.5000000;197.5000000;180040
GAZP;5;20200611;124500;197.5000000;197.8600000;197.4500000;197.8000000;195950
GAZP;5;20200611;125000;197.8000000;198.1500000;197.8000000;198.1500000;298700
GAZP;5;20200611;125500;198.1400000;198.3100000;198.0000000;198.1000000;277310
GAZP;5;20200611;130000;198.1100000;198.3200000;198.1100000;198.2000000;213230
GAZP;5;20200611;130500;198.2100000;198.3300000;197.9200000;197.9600000;185990
GAZP;5;20200611;131000;197.9500000;198.0600000;197.8400000;198.0000000;146840
GAZP;5;20200611;131500;198.0500000;198.2600000;197.9700000;198.2100000;68630
GAZP;5;20200611;132000;198.2000000;198.3600000;198.1700000;198.3100000;112080
GAZP;5;20200611;132500;198.3400000;198.3900000;198.2500000;198.3500000;100840
GAZP;5;20200611;133000;198.3400000;198.4000000;198.2100000;198.2500000;153000
GAZP;5;20200611;133500;198.2700000;198.2800000;198.0700000;198.2100000;118220
GAZP;5;20200611;134000;198.2600000;198.3700000;198.1400000;198.2300000;147670
GAZP;5;20200611;134500;198.2700000;198.2800000;197.9100000;198.0800000;143830
GAZP;5;20200611;135000;198.0800000;198.1200000;197.8700000;197.8700000;58530
GAZP;5;20200611;135500;197.8700000;197.9600000;197.7400000;197.9400000;169610
GAZP;5;20200611;140000;197.9300000;198.1000000;197.9000000;198.0600000;47040
GAZP;5;20200611;140500;198.0700000;198.1700000;197.7900000;197.8400000;169600
GAZP;5;20200611;141000;197.7900000;197.8200000;197.6500000;197.7400000;132530
GAZP;5;20200611;141500;197.7000000;197.7400000;197.2500000;197.3300000;580360
GAZP;5;20200611;142000;197.2900000;197.3800000;197.1100000;197.1500000;355470
GAZP;5;20200611;142500;197.1900000;197.3000000;196.7000000;196.8300000;1014090
GAZP;5;20200611;143000;196.8300000;196.9800000;196.7500000;196.8700000;270680
GAZP;5;20200611;143500;196.8700000;197.1200000;196.5100000;196.6600000;822110
GAZP;5;20200611;144000;196.6100000;197.0400000;196.6000000;196.9400000;174030
GAZP;5;20200611;144500;196.9400000;197.1500000;196.8000000;197.0700000;167300
GAZP;5;20200611;145000;197.0500000;197.1700000;196.8300000;197.0700000;138960
GAZP;5;20200611;145500;197.0800000;197.1900000;196.9500000;197.0900000;177660
GAZP;5;20200611;150000;197.0900000;197.1600000;196.5400000;196.6400000;313800
GAZP;5;20200611;150500;196.5900000;196.7800000;196.4500000;196.5700000;240520
GAZP;5;20200611;151000;196.5700000;196.7700000;196.5000000;196.6900000;113310
GAZP;5;20200611;151500;196.6900000;196.7000000;196.3800000;196.4400000;224650
GAZP;5;20200611;152000;196.4500000;196.5500000;196.0600000;196.5400000;742440
GAZP;5;20200611;152500;196.5400000;196.5400000;196.2000000;196.4100000;263650
GAZP;5;20200611;153000;196.4600000;196.5300000;196.1700000;196.4400000;235640
GAZP;5;20200611;153500;196.4400000;196.6200000;196.1700000;196.5200000;379590
GAZP;5;20200611;154000;196.5200000;196.8800000;196.3100000;196.5000000;821210
GAZP;5;20200611;154500;196.5400000;196.5500000;195.9500000;196.0100000;1431310
GAZP;5;20200611;155000;196.0100000;196.4600000;195.9100000;196.4100000;211610
GAZP;5;20200611;155500;196.4200000;196.8900000;196.4100000;196.7700000;267930
GAZP;5;20200611;160000;196.7100000;196.7900000;196.4900000;196.6100000;294870
GAZP;5;20200611;160500;196.6000000;196.7000000;196.3900000;196.5000000;146440
GAZP;5;20200611;161000;196.5000000;196.6900000;196.3600000;196.6000000;320640
GAZP;5;20200611;161500;196.6300000;196.9300000;196.5200000;196.8500000;328810
GAZP;5;20200611;162000;196.8800000;197.2400000;196.8200000;197.1100000;359340
GAZP;5;20200611;162500;197.1200000;197.1700000;196.6900000;196.7500000;232540
GAZP;5;20200611;163000;196.7500000;197.1700000;196.5200000;196.7800000;564070
GAZP;5;20200611;163500;196.7300000;197.0700000;196.5200000;196.5600000;264770
GAZP;5;20200611;164000;196.5600000;196.5600000;196.0700000;196.3800000;492690
GAZP;5;20200611;164500;196.3100000;196.6200000;196.3000000;196.5500000;543240
GAZP;5;20200611;165000;196.5100000;196.6200000;196.2000000;196.2800000;514750
GAZP;5;20200611;165500;196.2700000;196.4000000;196.1000000;196.1800000;371770
GAZP;5;20200611;170000;196.1600000;196.4900000;196.1100000;196.1600000;212030
GAZP;5;20200611;170500;196.1600000;196.3000000;196.1100000;196.2500000;203750
GAZP;5;20200611;171000;196.2200000;196.5200000;196.1700000;196.4400000;254650
GAZP;5;20200611;171500;196.4400000;196.6400000;196.1400000;196.2100000;283930
GAZP;5;20200611;172000;196.1700000;196.3700000;196.0000000;196.0700000;433760
GAZP;5;20200611;172500;196.0500000;196.1600000;195.8000000;195.8400000;708040
GAZP;5;20200611;173000;195.8400000;196.2500000;195.8000000;196.0900000;210010
GAZP;5;20200611;173500;196.1000000;196.1000000;195.9100000;196.0000000;208090
GAZP;5;20200611;174000;196.0100000;196.0200000;195.6000000;195.6800000;576110
GAZP;5;20200611;174500;195.6900000;195.7000000;195.3300000;195.5700000;635880
GAZP;5;20200611;175000;195.5700000;195.6500000;195.2600000;195.2700000;701640
GAZP;5;20200611;175500;195.2900000;195.4900000;195.1500000;195.2000000;497740
GAZP;5;20200611;180000;195.1800000;195.6900000;195.1500000;195.6800000;354830
GAZP;5;20200611;180500;195.6900000;195.8000000;195.4000000;195.4100000;505010
GAZP;5;20200611;181000;195.4000000;195.6600000;195.3400000;195.6600000;483010
GAZP;5;20200611;181500;195.6300000;196.2800000;195.6100000;196.2400000;563930
GAZP;5;20200611;182000;196.2100000;196.4000000;196.0900000;196.1500000;381180
GAZP;5;20200611;182500;196.1500000;196.2100000;195.9000000;195.9600000;330820
GAZP;5;20200611;183000;195.9600000;196.0800000;195.6000000;195.9900000;767230
GAZP;5;20200611;183500;196.0000000;196.2500000;196.0000000;196.0100000;586210
GAZP;5;20200611;184500;196.7400000;196.7400000;196.7400000;196.7400000;2429430
GAZP;5;20200615;100000;193.8500000;194.1200000;191.0000000;192.4400000;5172290
GAZP;5;20200615;100500;192.4400000;192.4400000;191.5000000;192.2600000;2173670
GAZP;5;20200615;101000;192.2600000;192.9500000;192.2600000;192.3700000;1088930
GAZP;5;20200615;101500;192.3700000;193.2600000;192.2200000;193.0500000;1244690
GAZP;5;20200615;102000;193.0500000;193.4700000;192.5300000;193.3000000;1090810
GAZP;5;20200615;102500;193.3200000;193.4100000;192.7700000;192.9400000;634260
GAZP;5;20200615;103000;192.9400000;193.0800000;192.7000000;192.9000000;341120
GAZP;5;20200615;103500;192.8800000;193.2700000;192.7100000;193.1200000;582060
GAZP;5;20200615;104000;193.1700000;193.4700000;193.0100000;193.1100000;483250
GAZP;5;20200615;104500;193.1300000;193.4000000;192.9500000;193.0300000;521480
GAZP;5;20200615;105000;193.0000000;193.0600000;192.5000000;192.8200000;754910
GAZP;5;20200615;105500;192.8700000;193.2100000;192.7400000;193.0500000;338950
GAZP;5;20200615;110000;193.0900000;193.5500000;193.0600000;193.4300000;564570
GAZP;5;20200615;110500;193.4400000;193.8000000;193.0000000;193.1400000;1300850
GAZP;5;20200615;111000;193.1500000;194.8900000;193.0700000;194.6700000;1044260
GAZP;5;20200615;111500;194.6700000;195.2200000;194.6200000;194.8600000;1274030
GAZP;5;20200615;112000;194.8100000;195.2400000;194.5700000;194.6300000;632310
GAZP;5;20200615;112500;194.6300000;195.1900000;194.6100000;194.7600000;379410
GAZP;5;20200615;113000;194.7600000;195.1400000;194.7400000;195.0700000;396040
GAZP;5;20200615;113500;195.0600000;195.2900000;194.8600000;195.0000000;1113040
GAZP;5;20200615;114000;195.0300000;195.5600000;195.0000000;195.3100000;1193590
GAZP;5;20200615;114500;195.3300000;195.6000000;195.2500000;195.4300000;461540
GAZP;5;20200615;115000;195.4500000;196.1500000;195.4500000;195.8100000;1280460
GAZP;5;20200615;115500;195.8000000;195.9000000;195.3000000;195.4000000;940020
GAZP;5;20200615;120000;195.3500000;195.3500000;194.5500000;194.7000000;808110
GAZP;5;20200615;120500;194.6000000;194.8600000;194.2200000;194.2200000;733210
GAZP;5;20200615;121000;194.2200000;194.4200000;194.1100000;194.2900000;398980
GAZP;5;20200615;121500;194.2800000;194.9600000;194.1600000;194.9500000;312120
GAZP;5;20200615;122000;194.9500000;195.1100000;194.6000000;195.0200000;315550
GAZP;5;20200615;122500;195.0000000;195.3400000;194.9200000;195.3200000;271880
GAZP;5;20200615;123000;195.2700000;195.4300000;194.8200000;195.0900000;354680
GAZP;5;20200615;123500;195.0500000;195.0900000;194.8100000;195.0000000;166120
GAZP;5;20200615;124000;195.0000000;195.1500000;194.8400000;195.1200000;251290
GAZP;5;20200615;124500;195.1200000;195.5400000;195.0500000;195.5000000;127260
GAZP;5;20200615;125000;195.5000000;195.9400000;195.4200000;195.7700000;463800
GAZP;5;20200615;125500;195.7300000;195.9400000;195.5500000;195.8600000;259700
GAZP;5;20200615;130000;195.8900000;195.9100000;195.5500000;195.7300000;295610
GAZP;5;20200615;130500;195.7300000;195.7800000;195.2100000;195.2300000;153640
GAZP;5;20200615;131000;195.2400000;195.6600000;195.2400000;195.4400000;179180
GAZP;5;20200615;131500;195.4100000;195.5000000;194.7900000;194.9500000;347510
GAZP;5;20200615;132000;194.9500000;195.1900000;194.9000000;194.9500000;115180
GAZP;5;20200615;132500;194.9500000;195.0900000;194.6200000;194.6500000;218950
GAZP;5;20200615;133000;194.6500000;194.8000000;194.3700000;194.4400000;356670
GAZP;5;20200615;133500;194.4500000;194.5100000;194.0900000;194.2400000;213290
GAZP;5;20200615;134000;194.2300000;194.5600000;194.1900000;194.4100000;268400
GAZP;5;20200615;134500;194.4100000;194.4900000;193.8900000;193.9000000;531260
GAZP;5;20200615;135000;193.9100000;194.2600000;193.7700000;194.2600000;212930
GAZP;5;20200615;135500;194.2000000;194.4000000;194.0100000;194.1000000;127380
GAZP;5;20200615;140000;194.0700000;194.2600000;194.0300000;194.1000000;78050
GAZP;5;20200615;140500;194.1300000;194.4100000;194.0000000;194.4100000;290810
GAZP;5;20200615;141000;194.4200000;194.4800000;193.9100000;193.9500000;137740
GAZP;5;20200615;141500;193.9500000;193.9500000;193.6300000;193.8300000;418810
GAZP;5;20200615;142000;193.8300000;194.2400000;193.8300000;194.2000000;325760
GAZP;5;20200615;142500;194.2400000;194.4300000;194.1700000;194.2800000;157310
GAZP;5;20200615;143000;194.2800000;194.4300000;194.1200000;194.4300000;114560
GAZP;5;20200615;143500;194.4300000;194.7300000;194.3800000;194.3800000;232430
GAZP;5;20200615;144000;194.3700000;194.4000000;194.1700000;194.3400000;99540
GAZP;5;20200615;144500;194.3200000;194.7800000;194.2100000;194.7400000;187670
GAZP;5;20200615;145000;194.7300000;194.9000000;194.6700000;194.7700000;157580
GAZP;5;20200615;145500;194.8400000;194.8900000;194.3200000;194.5000000;156520
GAZP;5;20200615;150000;194.5600000;194.5900000;194.1000000;194.1500000;191640
GAZP;5;20200615;150500;194.1700000;194.3500000;193.9300000;194.2000000;332920
GAZP;5;20200615;151000;194.1900000;194.4900000;193.8900000;193.9700000;232720
GAZP;5;20200615;151500;193.9400000;194.0000000;193.7200000;193.8600000;300910
GAZP;5;20200615;152000;193.8800000;194.0000000;193.4100000;193.6500000;392860
GAZP;5;20200615;152500;193.7200000;193.8600000;193.6500000;193.7200000;133210
GAZP;5;20200615;153000;193.7200000;193.8800000;193.4500000;193.4700000;116930
GAZP;5;20200615;153500;193.4600000;193.7300000;193.4500000;193.6100000;105460
GAZP;5;20200615;154000;193.6500000;193.7200000;193.1500000;193.1900000;328840
GAZP;5;20200615;154500;193.1600000;193.5200000;193.1600000;193.3300000;161220
GAZP;5;20200615;155000;193.3600000;193.4400000;193.1500000;193.3000000;102810
GAZP;5;20200615;155500;193.2700000;193.3700000;192.8700000;193.0900000;460480
GAZP;5;20200615;160000;193.0700000;193.6000000;193.0200000;193.5400000;298370
GAZP;5;20200615;160500;193.5400000;193.8600000;193.4000000;193.5600000;328290
GAZP;5;20200615;161000;193.5600000;193.5900000;193.3300000;193.3800000;180520
GAZP;5;20200615;161500;193.4000000;193.5900000;193.3000000;193.3200000;260580
GAZP;5;20200615;162000;193.3200000;193.7000000;193.2500000;193.6400000;166350
GAZP;5;20200615;162500;193.6400000;193.7000000;193.3500000;193.4200000;115410
GAZP;5;20200615;163000;193.3700000;193.4500000;192.6000000;192.7600000;675070
GAZP;5;20200615;163500;192.8400000;193.3700000;192.7900000;193.0700000;484570
GAZP;5;20200615;164000;193.1100000;193.4500000;192.8800000;193.0400000;202420
GAZP;5;20200615;164500;193.0000000;193.1500000;192.6100000;192.6700000;488660
GAZP;5;20200615;165000;192.6700000;193.7600000;192.6100000;193.2700000;856530
GAZP;5;20200615;165500;193.2900000;193.7000000;193.1700000;193.5700000;534630
GAZP;5;20200615;170000;193.6100000;193.9000000;193.1700000;193.7500000;409390
GAZP;5;20200615;170500;193.7500000;194.2400000;193.7100000;193.8900000;591830
GAZP;5;20200615;171000;193.9000000;194.0300000;193.7200000;193.7200000;309920
GAZP;5;20200615;171500;193.7200000;193.9000000;193.3500000;193.8900000;417210
GAZP;5;20200615;172000;193.8900000;194.0500000;193.6500000;193.6800000;317910
GAZP;5;20200615;172500;193.6700000;194.0100000;193.2900000;193.3100000;489000
GAZP;5;20200615;173000;193.3100000;193.5900000;193.2000000;193.5600000;230400
GAZP;5;20200615;173500;193.5600000;193.7700000;193.1900000;193.2200000;226360
GAZP;5;20200615;174000;193.2200000;193.3700000;192.6100000;193.0700000;848520
GAZP;5;20200615;174500;193.0700000;193.4700000;192.9800000;193.3300000;206130
GAZP;5;20200615;175000;193.3100000;193.7600000;193.2600000;193.6100000;323680
GAZP;5;20200615;175500;193.6200000;193.6900000;193.1900000;193.2800000;945680
GAZP;5;20200615;180000;193.2800000;193.8100000;193.1000000;193.7800000;362200
GAZP;5;20200615;180500;193.7900000;193.9900000;193.6000000;193.7300000;587140
GAZP;5;20200615;181000;193.7400000;194.0400000;193.5000000;193.6200000;810620
GAZP;5;20200615;181500;193.6200000;194.3200000;193.3900000;193.7000000;1144190
GAZP;5;20200615;182000;193.7000000;194.0000000;193.6700000;193.8100000;505980
GAZP;5;20200615;182500;193.8500000;194.1700000;193.3000000;194.1200000;764190
GAZP;5;20200615;183000;194.1100000;194.3500000;194.0100000;194.2200000;681960
GAZP;5;20200615;183500;194.2000000;194.2600000;193.6300000;193.9500000;605170
GAZP;5;20200615;184500;194.2000000;194.2000000;194.2000000;194.2000000;1084010
GAZP;5;20200616;100000;196.0600000;196.6200000;195.2000000;196.1900000;2593860
GAZP;5;20200616;100500;196.1900000;196.2200000;195.8600000;196.1500000;803500
GAZP;5;20200616;101000;196.1500000;196.7100000;196.1500000;196.3100000;1028960
GAZP;5;20200616;101500;196.3100000;196.3700000;195.6900000;195.7300000;860960
GAZP;5;20200616;102000;195.7600000;196.3000000;195.6900000;196.0400000;581210
GAZP;5;20200616;102500;196.1000000;196.3700000;195.9400000;196.3700000;420930
GAZP;5;20200616;103000;196.3500000;196.9900000;196.1400000;196.9900000;777130
GAZP;5;20200616;103500;196.9900000;197.3000000;196.9000000;197.2000000;462990
GAZP;5;20200616;104000;197.2200000;197.2600000;196.9000000;197.2400000;431340
GAZP;5;20200616;104500;197.2400000;197.3000000;196.7800000;196.9800000;191440
GAZP;5;20200616;105000;196.9600000;197.1600000;196.7900000;197.1100000;314730
GAZP;5;20200616;105500;197.1100000;197.1500000;196.7000000;196.7600000;431250
GAZP;5;20200616;110000;196.7700000;196.9500000;196.6300000;196.8500000;167250
GAZP;5;20200616;110500;196.8800000;196.9000000;196.3300000;196.6500000;292790
GAZP;5;20200616;111000;196.7200000;196.7500000;196.4500000;196.6100000;216710
GAZP;5;20200616;111500;196.5800000;196.6400000;196.2300000;196.3300000;218070
GAZP;5;20200616;112000;196.3300000;196.5500000;196.2400000;196.4000000;78600
GAZP;5;20200616;112500;196.4000000;196.8300000;196.2300000;196.7400000;154040
GAZP;5;20200616;113000;196.7600000;197.0000000;196.7600000;196.9000000;227110
GAZP;5;20200616;113500;196.8700000;197.1400000;196.7200000;196.9500000;435890
GAZP;5;20200616;114000;196.9500000;196.9500000;196.6800000;196.7500000;141450
GAZP;5;20200616;114500;196.7700000;197.0000000;196.6400000;196.9500000;470600
GAZP;5;20200616;115000;196.9600000;197.0000000;196.8400000;197.0000000;173590
GAZP;5;20200616;115500;197.0000000;197.1800000;196.8500000;197.1300000;386190
GAZP;5;20200616;120000;197.1300000;197.4300000;197.1300000;197.2300000;685850
GAZP;5;20200616;120500;197.2300000;197.4000000;197.0700000;197.1600000;109300
GAZP;5;20200616;121000;197.1300000;197.1800000;196.8500000;196.9000000;167910
GAZP;5;20200616;121500;196.8600000;196.9400000;196.6100000;196.7200000;281790
GAZP;5;20200616;122000;196.7200000;196.9300000;196.6200000;196.9300000;100000
GAZP;5;20200616;122500;196.9300000;197.1100000;196.8600000;196.8600000;136420
GAZP;5;20200616;123000;196.8600000;197.2200000;196.8600000;197.0900000;398040
GAZP;5;20200616;123500;197.0900000;197.2000000;196.9400000;196.9900000;107390
GAZP;5;20200616;124000;196.9800000;197.1100000;196.8800000;196.9900000;130220
GAZP;5;20200616;124500;197.0000000;197.0100000;196.9300000;196.9700000;130360
GAZP;5;20200616;125000;197.0000000;197.0100000;196.8000000;196.9400000;139830
GAZP;5;20200616;125500;196.8700000;196.9400000;196.6800000;196.7500000;269810
GAZP;5;20200616;130000;196.7500000;196.9500000;196.6400000;196.9300000;70280
GAZP;5;20200616;130500;196.9400000;197.1000000;196.8000000;197.0500000;139430
GAZP;5;20200616;131000;197.0500000;197.6800000;197.0500000;197.5100000;804920
GAZP;5;20200616;131500;197.5300000;197.8000000;197.4700000;197.7100000;349860
